key,original,newExpr,A,test
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 95]]",(y**2 + y**(-2))*(-51/x - 298/x**3 - 445/x**5 - 257/x**7 - 62/x**9 - 3/x**11) + (y**4 + y**(-4))*(73/x**2 + 236/x**4 + 218/x**6 + 85/x**8 + 12/x**10) + (y**6 + y**(-6))*(-51/x**3 - 93/x**5 - 56/x**7 - 15/x**9 - 1/x**11) + (y**8 + y**(-8))*(15/x**4 + 14/x**6 + 6/x**8 + x**(-10)) + 15 + 192/x**2 + 502/x**4 + 446/x**6 + 168/x**8 + 22/x**10,-t0**7*t1**4 + t0**7*t1**3 - 3*t0**6*t1**5 + 12*t0**6*t1**4 - 15*t0**6*t1**3 + 6*t0**6*t1**2 - 3*t0**5*t1**6 + 22*t0**5*t1**5 - 62*t0**5*t1**4 + 85*t0**5*t1**3 - 56*t0**5*t1**2 + 14*t0**5*t1 - t0**4*t1**7 + 12*t0**4*t1**6 - 62*t0**4*t1**5 + 168*t0**4*t1**4 - 257*t0**4*t1**3 + 218*t0**4*t1**2 - 93*t0**4*t1 + 15*t0**4 + t0**3*t1**7 - 15*t0**3*t1**6 + 85*t0**3*t1**5 - 257*t0**3*t1**4 + 446*t0**3*t1**3 - 445*t0**3*t1**2 + 236*t0**3*t1 - 51*t0**3 + 6*t0**2*t1**6 - 56*t0**2*t1**5 + 218*t0**2*t1**4 - 445*t0**2*t1**3 + 502*t0**2*t1**2 - 298*t0**2*t1 + 73*t0**2 + 14*t0*t1**5 - 93*t0*t1**4 + 236*t0*t1**3 - 298*t0*t1**2 + 192*t0*t1 - 51*t0 + 15*t1**4 - 51*t1**3 + 73*t1**2 - 51*t1 + 15,"[[  15  -51   73  -51   15    0    0    0]
 [ -51  192 -298  236  -93   14    0    0]
 [  73 -298  502 -445  218  -56    6    0]
 [ -51  236 -445  446 -257   85  -15    1]
 [  15  -93  218 -257  168  -62   12   -1]
 [   0   14  -56   85  -62   22   -3    0]
 [   0    0    6  -15   12   -3    0    0]
 [   0    0    0    1   -1    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 96]]",100*x**4 + 768*x**2 + y**12 + (-9*x - 9/x)*(y**10 + y**(-10)) + (y**2 + y**(-2))*(-12*x**5 - 279*x**3 - 1040*x - 1189/x - 465/x**3 - 49/x**5) + (y**4 + y**(-4))*(40*x**4 + 360*x**2 + 730 + 462/x**2 + 81/x**4) + (y**6 + y**(-6))*(-51*x**3 - 234*x - 253/x - 70/x**3) + (y**8 + y**(-8))*(31*x**2 + 74 + 34/x**2) + 1529 + y**(-12) + 1046/x**2 + 240/x**4 + 12/x**6,12*t0**3*t1**3 - 49*t0**3*t1**2 + 81*t0**3*t1 - 70*t0**3 + 34*t0**3/t1 - 9*t0**3/t1**2 + t0**3/t1**3 - 49*t0**2*t1**3 + 240*t0**2*t1**2 - 465*t0**2*t1 + 462*t0**2 - 253*t0**2/t1 + 74*t0**2/t1**2 - 9*t0**2/t1**3 + 81*t0*t1**3 - 465*t0*t1**2 + 1046*t0*t1 - 1189*t0 + 730*t0/t1 - 234*t0/t1**2 + 31*t0/t1**3 - 70*t1**3 + 462*t1**2 - 1189*t1 + 1529 - 1040/t1 + 360/t1**2 - 51/t1**3 + 34*t1**3/t0 - 253*t1**2/t0 + 730*t1/t0 - 1040/t0 + 768/(t0*t1) - 279/(t0*t1**2) + 40/(t0*t1**3) - 9*t1**3/t0**2 + 74*t1**2/t0**2 - 234*t1/t0**2 + 360/t0**2 - 279/(t0**2*t1) + 100/(t0**2*t1**2) - 12/(t0**2*t1**3) + t1**3/t0**3 - 9*t1**2/t0**3 + 31*t1/t0**3 - 51/t0**3 + 40/(t0**3*t1) - 12/(t0**3*t1**2),"[[    0   -12    40   -51    31    -9     1]
 [  -12   100  -279   360  -234    74    -9]
 [   40  -279   768 -1040   730  -253    34]
 [  -51   360 -1040  1529 -1189   462   -70]
 [   31  -234   730 -1189  1046  -465    81]
 [   -9    74  -253   462  -465   240   -49]
 [    1    -9    34   -70    81   -49    12]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 97]]",58*x**4 + 272*x**2 + (3*x**2 + 1)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-10*x**5 - 152*x**3 - 323*x - 269/x - 101/x**3 - 13/x**5) + (y**4 + y**(-4))*(53*x**4 + 211*x**2 + 233 + 110/x**2 + 19/x**4) + (y**6 + y**(-6))*(-8*x**5 - 91*x**3 - 152*x - 87/x - 18/x**3) + (y**8 + y**(-8))*(18*x**4 + 65*x**2 + 50 + 12/x**2) + (y**10 + y**(-10))*(-13*x**3 - 18*x - 5/x) + 363 + 218/x**2 + 56/x**4 + 4/x**6,4*t0**3*t1**3 - 13*t0**3*t1**2 + 19*t0**3*t1 - 18*t0**3 + 12*t0**3/t1 - 5*t0**3/t1**2 + t0**3/t1**3 - 13*t0**2*t1**3 + 56*t0**2*t1**2 - 101*t0**2*t1 + 110*t0**2 - 87*t0**2/t1 + 50*t0**2/t1**2 - 18*t0**2/t1**3 + 3*t0**2/t1**4 + 19*t0*t1**3 - 101*t0*t1**2 + 218*t0*t1 - 269*t0 + 233*t0/t1 - 152*t0/t1**2 + 65*t0/t1**3 - 13*t0/t1**4 - 18*t1**3 + 110*t1**2 - 269*t1 + 363 - 323/t1 + 211/t1**2 - 91/t1**3 + 18/t1**4 + 12*t1**3/t0 - 87*t1**2/t0 + 233*t1/t0 - 323/t0 + 272/(t0*t1) - 152/(t0*t1**2) + 53/(t0*t1**3) - 8/(t0*t1**4) - 5*t1**3/t0**2 + 50*t1**2/t0**2 - 152*t1/t0**2 + 211/t0**2 - 152/(t0**2*t1) + 58/(t0**2*t1**2) - 10/(t0**2*t1**3) + t1**3/t0**3 - 18*t1**2/t0**3 + 65*t1/t0**3 - 91/t0**3 + 53/(t0**3*t1) - 10/(t0**3*t1**2) + 3*t1**2/t0**4 - 13*t1/t0**4 + 18/t0**4 - 8/(t0**4*t1),"[[   0    0    0   -8   18  -13    3    0]
 [   0    0  -10   53  -91   65  -18    1]
 [   0  -10   58 -152  211 -152   50   -5]
 [  -8   53 -152  272 -323  233  -87   12]
 [  18  -91  211 -323  363 -269  110  -18]
 [ -13   65 -152  233 -269  218 -101   19]
 [   3  -18   50  -87  110 -101   56  -13]
 [   0    1   -5   12  -18   19  -13    4]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 98]]",60*x**4 + 374*x**2 + (y**2 + y**(-2))*(-8*x**5 - 137*x**3 - 462*x - 503/x - 195/x**3 - 25/x**5) + (y**4 + y**(-4))*(18*x**4 + 136*x**2 + 267 + 159/x**2 + 29/x**4) + (y**6 + y**(-6))*(-13*x**3 - 61*x - 63/x - 15/x**3) + (y**8 + y**(-8))*(3*x**2 + 10 + 3/x**2) + 699 + 460/x**2 + 114/x**4 + 8/x**6,8*t0**3*t1**3 - 25*t0**3*t1**2 + 29*t0**3*t1 - 15*t0**3 + 3*t0**3/t1 - 25*t0**2*t1**3 + 114*t0**2*t1**2 - 195*t0**2*t1 + 159*t0**2 - 63*t0**2/t1 + 10*t0**2/t1**2 + 29*t0*t1**3 - 195*t0*t1**2 + 460*t0*t1 - 503*t0 + 267*t0/t1 - 61*t0/t1**2 + 3*t0/t1**3 - 15*t1**3 + 159*t1**2 - 503*t1 + 699 - 462/t1 + 136/t1**2 - 13/t1**3 + 3*t1**3/t0 - 63*t1**2/t0 + 267*t1/t0 - 462/t0 + 374/(t0*t1) - 137/(t0*t1**2) + 18/(t0*t1**3) + 10*t1**2/t0**2 - 61*t1/t0**2 + 136/t0**2 - 137/(t0**2*t1) + 60/(t0**2*t1**2) - 8/(t0**2*t1**3) + 3*t1/t0**3 - 13/t0**3 + 18/(t0**3*t1) - 8/(t0**3*t1**2),"[[   0   -8   18  -13    3    0    0]
 [  -8   60 -137  136  -61   10    0]
 [  18 -137  374 -462  267  -63    3]
 [ -13  136 -462  699 -503  159  -15]
 [   3  -61  267 -503  460 -195   29]
 [   0   10  -63  159 -195  114  -25]
 [   0    0    3  -15   29  -25    8]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 99]]",14*x**6 + 344*x**4 + x**2*(y**16 + y**(-16)) + 1122*x**2 + (-6*x**3 - 6*x)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-97*x**5 - 697*x**3 - 1191*x - 749/x - 164/x**3 - 6/x**5) + (y**4 + y**(-4))*(12*x**6 + 282*x**4 + 839*x**2 + 785 + 267/x**2 + 23/x**4) + (y**6 + y**(-6))*(-65*x**5 - 404*x**3 - 585*x - 286/x - 40/x**3) + (y**8 + y**(-8))*(6*x**6 + 117*x**4 + 302*x**2 + 218 + 44/x**2) + (y**10 + y**(-10))*(-15*x**5 - 96*x**3 - 115*x - 34/x) + (y**12 + y**(-12))*(14*x**4 + 38*x**2 + 18) + 1177 + 470/x**2 + 54/x**4,-6*t0**3*t1**2 + 23*t0**3*t1 - 40*t0**3 + 44*t0**3/t1 - 34*t0**3/t1**2 + 18*t0**3/t1**3 - 6*t0**3/t1**4 + t0**3/t1**5 - 6*t0**2*t1**3 + 54*t0**2*t1**2 - 164*t0**2*t1 + 267*t0**2 - 286*t0**2/t1 + 218*t0**2/t1**2 - 115*t0**2/t1**3 + 38*t0**2/t1**4 - 6*t0**2/t1**5 + 23*t0*t1**3 - 164*t0*t1**2 + 470*t0*t1 - 749*t0 + 785*t0/t1 - 585*t0/t1**2 + 302*t0/t1**3 - 96*t0/t1**4 + 14*t0/t1**5 - 40*t1**3 + 267*t1**2 - 749*t1 + 1177 - 1191/t1 + 839/t1**2 - 404/t1**3 + 117/t1**4 - 15/t1**5 + 44*t1**3/t0 - 286*t1**2/t0 + 785*t1/t0 - 1191/t0 + 1122/(t0*t1) - 697/(t0*t1**2) + 282/(t0*t1**3) - 65/(t0*t1**4) + 6/(t0*t1**5) - 34*t1**3/t0**2 + 218*t1**2/t0**2 - 585*t1/t0**2 + 839/t0**2 - 697/(t0**2*t1) + 344/(t0**2*t1**2) - 97/(t0**2*t1**3) + 12/(t0**2*t1**4) + 18*t1**3/t0**3 - 115*t1**2/t0**3 + 302*t1/t0**3 - 404/t0**3 + 282/(t0**3*t1) - 97/(t0**3*t1**2) + 14/(t0**3*t1**3) - 6*t1**3/t0**4 + 38*t1**2/t0**4 - 96*t1/t0**4 + 117/t0**4 - 65/(t0**4*t1) + 12/(t0**4*t1**2) + t1**3/t0**5 - 6*t1**2/t0**5 + 14*t1/t0**5 - 15/t0**5 + 6/(t0**5*t1),"[[    0     0     0     0     6   -15    14    -6     1]
 [    0     0     0    12   -65   117   -96    38    -6]
 [    0     0    14   -97   282  -404   302  -115    18]
 [    0    12   -97   344  -697   839  -585   218   -34]
 [    6   -65   282  -697  1122 -1191   785  -286    44]
 [  -15   117  -404   839 -1191  1177  -749   267   -40]
 [   14   -96   302  -585   785  -749   470  -164    23]
 [   -6    38  -115   218  -286   267  -164    54    -6]
 [    1    -6    18   -34    44   -40    23    -6     0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 100]]",14*x**2 + (6/x**4 + 3/x**6)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-60*x - 569/x - 1443/x**3 - 1256/x**5 - 334/x**7 - 12/x**9) + (y**4 + y**(-4))*(116 + 665/x**2 + 1059/x**4 + 542/x**6 + 64/x**8) + (y**6 + y**(-6))*(-129/x - 476/x**3 - 470/x**5 - 127/x**7 - 4/x**9) + (y**8 + y**(-8))*(87/x**2 + 204/x**4 + 114/x**6 + 12/x**8) + (y**10 + y**(-10))*(-34/x**3 - 45/x**5 - 11/x**7) + 279 + 1204/x**2 + 1736/x**4 + 860/x**6 + 104/x**8,-4*t0**6*t1**3 + 12*t0**6*t1**2 - 11*t0**6*t1 + 3*t0**6 - 12*t0**5*t1**4 + 64*t0**5*t1**3 - 127*t0**5*t1**2 + 114*t0**5*t1 - 45*t0**5 + 6*t0**5/t1 - 12*t0**4*t1**5 + 104*t0**4*t1**4 - 334*t0**4*t1**3 + 542*t0**4*t1**2 - 470*t0**4*t1 + 204*t0**4 - 34*t0**4/t1 - 4*t0**3*t1**6 + 64*t0**3*t1**5 - 334*t0**3*t1**4 + 860*t0**3*t1**3 - 1256*t0**3*t1**2 + 1059*t0**3*t1 - 476*t0**3 + 87*t0**3/t1 + 12*t0**2*t1**6 - 127*t0**2*t1**5 + 542*t0**2*t1**4 - 1256*t0**2*t1**3 + 1736*t0**2*t1**2 - 1443*t0**2*t1 + 665*t0**2 - 129*t0**2/t1 - 11*t0*t1**6 + 114*t0*t1**5 - 470*t0*t1**4 + 1059*t0*t1**3 - 1443*t0*t1**2 + 1204*t0*t1 - 569*t0 + 116*t0/t1 + 3*t1**6 - 45*t1**5 + 204*t1**4 - 476*t1**3 + 665*t1**2 - 569*t1 + 279 - 60/t1 + 6*t1**5/t0 - 34*t1**4/t0 + 87*t1**3/t0 - 129*t1**2/t0 + 116*t1/t0 - 60/t0 + 14/(t0*t1),"[[   14   -60   116  -129    87   -34     6     0]
 [  -60   279  -569   665  -476   204   -45     3]
 [  116  -569  1204 -1443  1059  -470   114   -11]
 [ -129   665 -1443  1736 -1256   542  -127    12]
 [   87  -476  1059 -1256   860  -334    64    -4]
 [  -34   204  -470   542  -334   104   -12     0]
 [    6   -45   114  -127    64   -12     0     0]
 [    0     3   -11    12    -4     0     0     0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 101]]",158*x**2 + (6/x**2 + 3/x**4)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-18*x**3 - 458*x - 1767/x - 2110/x**3 - 876/x**5 - 93/x**7) + (y**4 + y**(-4))*(66*x**2 + 654 + 1422/x**2 + 1013/x**4 + 225/x**6 + 7/x**8) + (y**6 + y**(-6))*(-101*x - 517/x - 653/x**3 - 260/x**5 - 23/x**7) + (y**8 + y**(-8))*(81 + 226/x**2 + 156/x**4 + 27/x**6) + (y**10 + y**(-10))*(-34/x - 48/x**3 - 14/x**5) + 1249 + 2544/x**2 + 1798/x**4 + 410/x**6 + 14/x**8,7*t0**5*t1**3 - 23*t0**5*t1**2 + 27*t0**5*t1 - 14*t0**5 + 3*t0**5/t1 + 14*t0**4*t1**4 - 93*t0**4*t1**3 + 225*t0**4*t1**2 - 260*t0**4*t1 + 156*t0**4 - 48*t0**4/t1 + 6*t0**4/t1**2 + 7*t0**3*t1**5 - 93*t0**3*t1**4 + 410*t0**3*t1**3 - 876*t0**3*t1**2 + 1013*t0**3*t1 - 653*t0**3 + 226*t0**3/t1 - 34*t0**3/t1**2 - 23*t0**2*t1**5 + 225*t0**2*t1**4 - 876*t0**2*t1**3 + 1798*t0**2*t1**2 - 2110*t0**2*t1 + 1422*t0**2 - 517*t0**2/t1 + 81*t0**2/t1**2 + 27*t0*t1**5 - 260*t0*t1**4 + 1013*t0*t1**3 - 2110*t0*t1**2 + 2544*t0*t1 - 1767*t0 + 654*t0/t1 - 101*t0/t1**2 - 14*t1**5 + 156*t1**4 - 653*t1**3 + 1422*t1**2 - 1767*t1 + 1249 - 458/t1 + 66/t1**2 + 3*t1**5/t0 - 48*t1**4/t0 + 226*t1**3/t0 - 517*t1**2/t0 + 654*t1/t0 - 458/t0 + 158/(t0*t1) - 18/(t0*t1**2) + 6*t1**4/t0**2 - 34*t1**3/t0**2 + 81*t1**2/t0**2 - 101*t1/t0**2 + 66/t0**2 - 18/(t0**2*t1),"[[    0   -18    66  -101    81   -34     6     0]
 [  -18   158  -458   654  -517   226   -48     3]
 [   66  -458  1249 -1767  1422  -653   156   -14]
 [ -101   654 -1767  2544 -2110  1013  -260    27]
 [   81  -517  1422 -2110  1798  -876   225   -23]
 [  -34   226  -653  1013  -876   410   -93     7]
 [    6   -48   156  -260   225   -93    14     0]
 [    0     3   -14    27   -23     7     0     0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 102]]",10*x**4 + 164*x**2 + (3/x**2 + x**(-4))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-37*x**3 - 304*x - 711/x - 586/x**3 - 148/x**5 - 6/x**7) + (y**4 + y**(-4))*(61*x**2 + 330 + 521/x**2 + 266/x**4 + 37/x**6) + (y**6 + y**(-6))*(-62*x - 236/x - 241/x**3 - 71/x**5 - 4/x**7) + (y**8 + y**(-8))*(42 + 104/x**2 + 59/x**4 + 8/x**6) + (y**10 + y**(-10))*(-17/x - 22/x**3 - 5/x**5) + 621 + 826/x**2 + 374/x**4 + 42/x**6,-4*t0**5*t1**2 + 8*t0**5*t1 - 5*t0**5 + t0**5/t1 - 6*t0**4*t1**3 + 37*t0**4*t1**2 - 71*t0**4*t1 + 59*t0**4 - 22*t0**4/t1 + 3*t0**4/t1**2 - 6*t0**3*t1**4 + 42*t0**3*t1**3 - 148*t0**3*t1**2 + 266*t0**3*t1 - 241*t0**3 + 104*t0**3/t1 - 17*t0**3/t1**2 - 4*t0**2*t1**5 + 37*t0**2*t1**4 - 148*t0**2*t1**3 + 374*t0**2*t1**2 - 586*t0**2*t1 + 521*t0**2 - 236*t0**2/t1 + 42*t0**2/t1**2 + 8*t0*t1**5 - 71*t0*t1**4 + 266*t0*t1**3 - 586*t0*t1**2 + 826*t0*t1 - 711*t0 + 330*t0/t1 - 62*t0/t1**2 - 5*t1**5 + 59*t1**4 - 241*t1**3 + 521*t1**2 - 711*t1 + 621 - 304/t1 + 61/t1**2 + t1**5/t0 - 22*t1**4/t0 + 104*t1**3/t0 - 236*t1**2/t0 + 330*t1/t0 - 304/t0 + 164/(t0*t1) - 37/(t0*t1**2) + 3*t1**4/t0**2 - 17*t1**3/t0**2 + 42*t1**2/t0**2 - 62*t1/t0**2 + 61/t0**2 - 37/(t0**2*t1) + 10/(t0**2*t1**2),"[[  10  -37   61  -62   42  -17    3    0]
 [ -37  164 -304  330 -236  104  -22    1]
 [  61 -304  621 -711  521 -241   59   -5]
 [ -62  330 -711  826 -586  266  -71    8]
 [  42 -236  521 -586  374 -148   37   -4]
 [ -17  104 -241  266 -148   42   -6    0]
 [   3  -22   59  -71   37   -6    0    0]
 [   0    1   -5    8   -4    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 103]]",18*x**4 + 250*x**2 + (y**2 + y**(-2))*(-61*x**3 - 378*x - 594/x - 358/x**3 - 85/x**5 - 4/x**7) + (y**4 + y**(-4))*(77*x**2 + 258 + 237/x**2 + 84/x**4 + 8/x**6) + (y**6 + y**(-6))*(-43*x - 75/x - 37/x**3 - 5/x**5) + (y**8 + y**(-8))*(9 + 6/x**2 + x**(-4)) + 695 + 658/x**2 + 264/x**4 + 36/x**6,-4*t0**4*t1**3 + 8*t0**4*t1**2 - 5*t0**4*t1 + t0**4 - 4*t0**3*t1**4 + 36*t0**3*t1**3 - 85*t0**3*t1**2 + 84*t0**3*t1 - 37*t0**3 + 6*t0**3/t1 + 8*t0**2*t1**4 - 85*t0**2*t1**3 + 264*t0**2*t1**2 - 358*t0**2*t1 + 237*t0**2 - 75*t0**2/t1 + 9*t0**2/t1**2 - 5*t0*t1**4 + 84*t0*t1**3 - 358*t0*t1**2 + 658*t0*t1 - 594*t0 + 258*t0/t1 - 43*t0/t1**2 + t1**4 - 37*t1**3 + 237*t1**2 - 594*t1 + 695 - 378/t1 + 77/t1**2 + 6*t1**3/t0 - 75*t1**2/t0 + 258*t1/t0 - 378/t0 + 250/(t0*t1) - 61/(t0*t1**2) + 9*t1**2/t0**2 - 43*t1/t0**2 + 77/t0**2 - 61/(t0**2*t1) + 18/(t0**2*t1**2),"[[  18  -61   77  -43    9    0    0]
 [ -61  250 -378  258  -75    6    0]
 [  77 -378  695 -594  237  -37    1]
 [ -43  258 -594  658 -358   84   -5]
 [   9  -75  237 -358  264  -85    8]
 [   0    6  -37   84  -85   36   -4]
 [   0    0    1   -5    8   -4    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 104]]",84*x**4 + 692*x**2 + (3 + x**(-2))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-10*x**5 - 252*x**3 - 996*x - 1197/x - 497/x**3 - 54/x**5) + (y**4 + y**(-4))*(38*x**4 + 371*x**2 + 803 + 557/x**2 + 120/x**4 + 4/x**6) + (y**6 + y**(-6))*(-59*x**3 - 296*x - 357/x - 130/x**3 - 10/x**5) + (y**8 + y**(-8))*(47*x**2 + 126 + 77/x**2 + 10/x**4) + (y**10 + y**(-10))*(-19*x - 24/x - 5/x**3) + 1445 + 1030/x**2 + 240/x**4 + 8/x**6,4*t0**4*t1**2 - 10*t0**4*t1 + 10*t0**4 - 5*t0**4/t1 + t0**4/t1**2 + 8*t0**3*t1**3 - 54*t0**3*t1**2 + 120*t0**3*t1 - 130*t0**3 + 77*t0**3/t1 - 24*t0**3/t1**2 + 3*t0**3/t1**3 + 4*t0**2*t1**4 - 54*t0**2*t1**3 + 240*t0**2*t1**2 - 497*t0**2*t1 + 557*t0**2 - 357*t0**2/t1 + 126*t0**2/t1**2 - 19*t0**2/t1**3 - 10*t0*t1**4 + 120*t0*t1**3 - 497*t0*t1**2 + 1030*t0*t1 - 1197*t0 + 803*t0/t1 - 296*t0/t1**2 + 47*t0/t1**3 + 10*t1**4 - 130*t1**3 + 557*t1**2 - 1197*t1 + 1445 - 996/t1 + 371/t1**2 - 59/t1**3 - 5*t1**4/t0 + 77*t1**3/t0 - 357*t1**2/t0 + 803*t1/t0 - 996/t0 + 692/(t0*t1) - 252/(t0*t1**2) + 38/(t0*t1**3) + t1**4/t0**2 - 24*t1**3/t0**2 + 126*t1**2/t0**2 - 296*t1/t0**2 + 371/t0**2 - 252/(t0**2*t1) + 84/(t0**2*t1**2) - 10/(t0**2*t1**3) + 3*t1**3/t0**3 - 19*t1**2/t0**3 + 47*t1/t0**3 - 59/t0**3 + 38/(t0**3*t1) - 10/(t0**3*t1**2),"[[    0   -10    38   -59    47   -19     3     0]
 [  -10    84  -252   371  -296   126   -24     1]
 [   38  -252   692  -996   803  -357    77    -5]
 [  -59   371  -996  1445 -1197   557  -130    10]
 [   47  -296   803 -1197  1030  -497   120   -10]
 [  -19   126  -357   557  -497   240   -54     4]
 [    3   -24    77  -130   120   -54     8     0]
 [    0     1    -5    10   -10     4     0     0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 105]]",10*x**2 + (6/x**4 + 3/x**6)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-38*x - 328/x - 816/x**3 - 711/x**5 - 193/x**7 - 8/x**9) + (y**4 + y**(-4))*(69 + 391/x**2 + 636/x**4 + 334/x**6 + 44/x**8) + (y**6 + y**(-6))*(-79/x - 306/x**3 - 316/x**5 - 93/x**7 - 4/x**9) + (y**8 + y**(-8))*(60/x**2 + 151/x**4 + 90/x**6 + 12/x**8) + (y**10 + y**(-10))*(-28/x**3 - 39/x**5 - 11/x**7) + 167 + 676/x**2 + 962/x**4 + 474/x**6 + 60/x**8,-4*t0**6*t1**3 + 12*t0**6*t1**2 - 11*t0**6*t1 + 3*t0**6 - 8*t0**5*t1**4 + 44*t0**5*t1**3 - 93*t0**5*t1**2 + 90*t0**5*t1 - 39*t0**5 + 6*t0**5/t1 - 8*t0**4*t1**5 + 60*t0**4*t1**4 - 193*t0**4*t1**3 + 334*t0**4*t1**2 - 316*t0**4*t1 + 151*t0**4 - 28*t0**4/t1 - 4*t0**3*t1**6 + 44*t0**3*t1**5 - 193*t0**3*t1**4 + 474*t0**3*t1**3 - 711*t0**3*t1**2 + 636*t0**3*t1 - 306*t0**3 + 60*t0**3/t1 + 12*t0**2*t1**6 - 93*t0**2*t1**5 + 334*t0**2*t1**4 - 711*t0**2*t1**3 + 962*t0**2*t1**2 - 816*t0**2*t1 + 391*t0**2 - 79*t0**2/t1 - 11*t0*t1**6 + 90*t0*t1**5 - 316*t0*t1**4 + 636*t0*t1**3 - 816*t0*t1**2 + 676*t0*t1 - 328*t0 + 69*t0/t1 + 3*t1**6 - 39*t1**5 + 151*t1**4 - 306*t1**3 + 391*t1**2 - 328*t1 + 167 - 38/t1 + 6*t1**5/t0 - 28*t1**4/t0 + 60*t1**3/t0 - 79*t1**2/t0 + 69*t1/t0 - 38/t0 + 10/(t0*t1),"[[  10  -38   69  -79   60  -28    6    0]
 [ -38  167 -328  391 -306  151  -39    3]
 [  69 -328  676 -816  636 -316   90  -11]
 [ -79  391 -816  962 -711  334  -93   12]
 [  60 -306  636 -711  474 -193   44   -4]
 [ -28  151 -316  334 -193   60   -8    0]
 [   6  -39   90  -93   44   -8    0    0]
 [   0    3  -11   12   -4    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 106]]",30*x**4 + 274*x**2 + y**16 + (-5*x - 5/x)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-4*x**5 - 112*x**3 - 432*x - 516/x - 223/x**3 - 31/x**5) + (y**4 + y**(-4))*(30*x**4 + 219*x**2 + 427 + 285/x**2 + 68/x**4 + 3/x**6) + (y**6 + y**(-6))*(-4*x**5 - 73*x**3 - 246*x - 257/x - 89/x**3 - 9/x**5) + (y**8 + y**(-8))*(12*x**4 + 91*x**2 + 165 + 86/x**2 + 12/x**4) + (y**10 + y**(-10))*(-16*x**3 - 66*x - 62/x - 12/x**3) + (y**12 + y**(-12))*(12*x**2 + 27 + 10/x**2) + 583 + y**(-16) + 424/x**2 + 112/x**4 + 6/x**6,3*t0**4*t1**2 - 9*t0**4*t1 + 12*t0**4 - 12*t0**4/t1 + 10*t0**4/t1**2 - 5*t0**4/t1**3 + t0**4/t1**4 + 6*t0**3*t1**3 - 31*t0**3*t1**2 + 68*t0**3*t1 - 89*t0**3 + 86*t0**3/t1 - 62*t0**3/t1**2 + 27*t0**3/t1**3 - 5*t0**3/t1**4 + 3*t0**2*t1**4 - 31*t0**2*t1**3 + 112*t0**2*t1**2 - 223*t0**2*t1 + 285*t0**2 - 257*t0**2/t1 + 165*t0**2/t1**2 - 66*t0**2/t1**3 + 12*t0**2/t1**4 - 9*t0*t1**4 + 68*t0*t1**3 - 223*t0*t1**2 + 424*t0*t1 - 516*t0 + 427*t0/t1 - 246*t0/t1**2 + 91*t0/t1**3 - 16*t0/t1**4 + 12*t1**4 - 89*t1**3 + 285*t1**2 - 516*t1 + 583 - 432/t1 + 219/t1**2 - 73/t1**3 + 12/t1**4 - 12*t1**4/t0 + 86*t1**3/t0 - 257*t1**2/t0 + 427*t1/t0 - 432/t0 + 274/(t0*t1) - 112/(t0*t1**2) + 30/(t0*t1**3) - 4/(t0*t1**4) + 10*t1**4/t0**2 - 62*t1**3/t0**2 + 165*t1**2/t0**2 - 246*t1/t0**2 + 219/t0**2 - 112/(t0**2*t1) + 30/(t0**2*t1**2) - 4/(t0**2*t1**3) - 5*t1**4/t0**3 + 27*t1**3/t0**3 - 66*t1**2/t0**3 + 91*t1/t0**3 - 73/t0**3 + 30/(t0**3*t1) - 4/(t0**3*t1**2) + t1**4/t0**4 - 5*t1**3/t0**4 + 12*t1**2/t0**4 - 16*t1/t0**4 + 12/t0**4 - 4/(t0**4*t1),"[[   0    0    0   -4   12  -16   12   -5    1]
 [   0    0   -4   30  -73   91  -66   27   -5]
 [   0   -4   30 -112  219 -246  165  -62   10]
 [  -4   30 -112  274 -432  427 -257   86  -12]
 [  12  -73  219 -432  583 -516  285  -89   12]
 [ -16   91 -246  427 -516  424 -223   68   -9]
 [  12  -66  165 -257  285 -223  112  -31    3]
 [  -5   27  -62   86  -89   68  -31    6    0]
 [   1   -5   10  -12   12   -9    3    0    0]]",0
